timestamp,building,floor,room,equipment,power_kw,energy_kwh,hour,day_of_week,is_weekend
2026-09-05 11:26:48,Main Block,First,Computer Lab 201,Lights,0.309,0.309,11,5,1
2026-09-05 11:26:48,Main Block,First,Computer Lab 201,Fans,0.198,0.198,11,5,1
2026-09-05 11:26:48,Main Block,First,Computer Lab 201,Server Units,3.846,3.846,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,AI Research Lab,AC,4.239,4.239,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,AI Research Lab,Computers,1.956,1.956,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,AI Research Lab,Lights,0.287,0.287,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,AI Research Lab,Fans,0.217,0.217,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,AI Research Lab,Server Units,5.058,5.058,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,Server Room,AC,5.148,5.148,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,Server Room,Computers,1.745,1.745,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,Server Room,Lights,0.288,0.288,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,Server Room,Fans,0.205,0.205,11,5,1
2026-09-05 11:26:48,Research Wing,Ground,Server Room,Server Units,3.928,3.928,11,5,1
2026-09-05 12:26:48,Main Block,Ground,Lab 101,AC,4.88,4.88,12,5,1
2026-09-05 12:26:48,Main Block,Ground,Lab 101,Computers,1.74,1.74,12,5,1
2026-09-05 12:26:48,Main Block,Ground,Lab 101,Lights,0.288,0.288,12,5,1
2026-09-05 12:26:48,Main Block,Ground,Lab 101,Fans,0.199,0.199,12,5,1
2026-09-05 12:26:48,Main Block,Ground,Lab 101,Server Units,4.636,4.636,12,5,1
2026-09-05 12:26:48,Main Block,First,Computer Lab 201,AC,4.327,4.327,12,5,1
2026-09-05 12:26:48,Main Block,First,Computer Lab 201,Computers,2.044,2.044,12,5,1
2026-09-05 12:26:48,Main Block,First,Computer Lab 201,Lights,0.291,0.291,12,5,1
2026-09-05 12:26:48,Main Block,First,Computer Lab 201,Fans,0.18,0.18,12,5,1
2026-09-05 12:26:48,Main Block,First,Computer Lab 201,Server Units,4.711,4.711,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,AI Research Lab,AC,4.347,4.347,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,AI Research Lab,Computers,1.857,1.857,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,AI Research Lab,Lights,0.295,0.295,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,AI Research Lab,Fans,0.182,0.182,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.388,4.388,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,Server Room,AC,4.976,4.976,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,Server Room,Computers,2.239,2.239,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,Server Room,Lights,0.263,0.263,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,Server Room,Fans,0.215,0.215,12,5,1
2026-09-05 12:26:48,Research Wing,Ground,Server Room,Server Units,4.199,4.199,12,5,1
2026-09-05 13:26:48,Main Block,Ground,Lab 101,AC,4.557,4.557,13,5,1
2026-09-05 13:26:48,Main Block,Ground,Lab 101,Computers,2.211,2.211,13,5,1
2026-09-05 13:26:48,Main Block,Ground,Lab 101,Lights,0.338,0.338,13,5,1
2026-09-05 13:26:48,Main Block,Ground,Lab 101,Fans,0.212,0.212,13,5,1
2026-09-05 13:26:48,Main Block,Ground,Lab 101,Server Units,3.9,3.9,13,5,1
2026-09-05 13:26:48,Main Block,First,Computer Lab 201,AC,4.012,4.012,13,5,1
2026-09-05 13:26:48,Main Block,First,Computer Lab 201,Computers,1.716,1.716,13,5,1
2026-09-05 13:26:48,Main Block,First,Computer Lab 201,Lights,0.288,0.288,13,5,1
2026-09-05 13:26:48,Main Block,First,Computer Lab 201,Fans,0.198,0.198,13,5,1
2026-09-05 13:26:48,Main Block,First,Computer Lab 201,Server Units,3.854,3.854,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,AI Research Lab,AC,5.174,5.174,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,AI Research Lab,Computers,2.015,2.015,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,AI Research Lab,Lights,0.329,0.329,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,AI Research Lab,Fans,0.223,0.223,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.334,4.334,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,Server Room,AC,4.29,4.29,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,Server Room,Computers,2.168,2.168,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,Server Room,Lights,0.271,0.271,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,Server Room,Fans,0.191,0.191,13,5,1
2026-09-05 13:26:48,Research Wing,Ground,Server Room,Server Units,3.813,3.813,13,5,1
2026-09-05 14:26:48,Main Block,Ground,Lab 101,AC,4.032,4.032,14,5,1
2026-09-05 14:26:48,Main Block,Ground,Lab 101,Computers,1.894,1.894,14,5,1
2026-09-05 14:26:48,Main Block,Ground,Lab 101,Lights,0.286,0.286,14,5,1
2026-09-05 14:26:48,Main Block,Ground,Lab 101,Fans,0.218,0.218,14,5,1
2026-09-05 14:26:48,Main Block,Ground,Lab 101,Server Units,4.071,4.071,14,5,1
2026-09-05 14:26:48,Main Block,First,Computer Lab 201,AC,4.569,4.569,14,5,1
2026-09-05 14:26:48,Main Block,First,Computer Lab 201,Computers,1.882,1.882,14,5,1
2026-09-05 14:26:48,Main Block,First,Computer Lab 201,Lights,0.3,0.3,14,5,1
2026-09-05 14:26:48,Main Block,First,Computer Lab 201,Fans,0.221,0.221,14,5,1
2026-09-05 14:26:48,Main Block,First,Computer Lab 201,Server Units,4.61,4.61,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,AI Research Lab,AC,4.642,4.642,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,AI Research Lab,Computers,2.038,2.038,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,AI Research Lab,Lights,0.258,0.258,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,AI Research Lab,Fans,0.203,0.203,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.599,4.599,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,Server Room,AC,4.387,4.387,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,Server Room,Computers,1.999,1.999,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,Server Room,Lights,0.281,0.281,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,Server Room,Fans,0.194,0.194,14,5,1
2026-09-05 14:26:48,Research Wing,Ground,Server Room,Server Units,4.644,4.644,14,5,1
2026-09-05 15:26:48,Main Block,Ground,Lab 101,AC,3.924,3.924,15,5,1
2026-09-05 15:26:48,Main Block,Ground,Lab 101,Computers,1.964,1.964,15,5,1
2026-09-05 15:26:48,Main Block,Ground,Lab 101,Lights,0.273,0.273,15,5,1
2026-09-05 15:26:48,Main Block,Ground,Lab 101,Fans,0.184,0.184,15,5,1
2026-09-05 15:26:48,Main Block,Ground,Lab 101,Server Units,4.709,4.709,15,5,1
2026-09-05 15:26:48,Main Block,First,Computer Lab 201,AC,5.142,5.142,15,5,1
2026-09-05 15:26:48,Main Block,First,Computer Lab 201,Computers,1.922,1.922,15,5,1
2026-09-05 15:26:48,Main Block,First,Computer Lab 201,Lights,0.284,0.284,15,5,1
2026-09-05 15:26:48,Main Block,First,Computer Lab 201,Fans,0.181,0.181,15,5,1
2026-09-05 15:26:48,Main Block,First,Computer Lab 201,Server Units,3.868,3.868,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,AI Research Lab,AC,4.344,4.344,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,AI Research Lab,Computers,1.849,1.849,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,AI Research Lab,Lights,0.269,0.269,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,AI Research Lab,Fans,0.2,0.2,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.747,4.747,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,Server Room,AC,4.52,4.52,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,Server Room,Computers,5.655,5.655,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,Server Room,Lights,0.34,0.34,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,Server Room,Fans,0.222,0.222,15,5,1
2026-09-05 15:26:48,Research Wing,Ground,Server Room,Server Units,4.206,4.206,15,5,1
2026-09-05 16:26:48,Main Block,Ground,Lab 101,AC,4.493,4.493,16,5,1
2026-09-05 16:26:48,Main Block,Ground,Lab 101,Computers,2.093,2.093,16,5,1
2026-09-05 16:26:48,Main Block,Ground,Lab 101,Lights,0.303,0.303,16,5,1
2026-09-05 16:26:48,Main Block,Ground,Lab 101,Fans,0.191,0.191,16,5,1
2026-09-05 16:26:48,Main Block,Ground,Lab 101,Server Units,4.7,4.7,16,5,1
2026-09-05 16:26:48,Main Block,First,Computer Lab 201,AC,4.319,4.319,16,5,1
2026-09-05 16:26:48,Main Block,First,Computer Lab 201,Computers,2.042,2.042,16,5,1
2026-09-05 16:26:48,Main Block,First,Computer Lab 201,Lights,0.305,0.305,16,5,1
2026-09-05 16:26:48,Main Block,First,Computer Lab 201,Fans,0.195,0.195,16,5,1
2026-09-05 16:26:48,Main Block,First,Computer Lab 201,Server Units,4.109,4.109,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,AI Research Lab,AC,4.744,4.744,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,AI Research Lab,Computers,2.285,2.285,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,AI Research Lab,Lights,0.327,0.327,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,AI Research Lab,Fans,0.221,0.221,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.003,4.003,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,Server Room,AC,4.5,4.5,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,Server Room,Computers,1.782,1.782,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,Server Room,Lights,0.298,0.298,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,Server Room,Fans,0.201,0.201,16,5,1
2026-09-05 16:26:48,Research Wing,Ground,Server Room,Server Units,4.173,4.173,16,5,1
2026-09-05 17:26:48,Main Block,Ground,Lab 101,AC,4.044,4.044,17,5,1
2026-09-05 17:26:48,Main Block,Ground,Lab 101,Computers,2.144,2.144,17,5,1
2026-09-05 17:26:48,Main Block,Ground,Lab 101,Lights,0.285,0.285,17,5,1
2026-09-05 17:26:48,Main Block,Ground,Lab 101,Fans,0.197,0.197,17,5,1
2026-09-05 17:26:48,Main Block,Ground,Lab 101,Server Units,4.136,4.136,17,5,1
2026-09-05 17:26:48,Main Block,First,Computer Lab 201,AC,4.322,4.322,17,5,1
2026-09-05 17:26:48,Main Block,First,Computer Lab 201,Computers,2.288,2.288,17,5,1
2026-09-05 17:26:48,Main Block,First,Computer Lab 201,Lights,0.327,0.327,17,5,1
2026-09-05 17:26:48,Main Block,First,Computer Lab 201,Fans,0.206,0.206,17,5,1
2026-09-05 17:26:48,Main Block,First,Computer Lab 201,Server Units,4.366,4.366,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,AI Research Lab,AC,4.882,4.882,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,AI Research Lab,Computers,2.047,2.047,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,AI Research Lab,Lights,0.308,0.308,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,AI Research Lab,Fans,0.203,0.203,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.85,4.85,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,Server Room,AC,4.744,4.744,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,Server Room,Computers,2.269,2.269,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,Server Room,Lights,0.257,0.257,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,Server Room,Fans,0.175,0.175,17,5,1
2026-09-05 17:26:48,Research Wing,Ground,Server Room,Server Units,4.282,4.282,17,5,1
2026-09-05 18:26:48,Main Block,Ground,Lab 101,AC,5.068,5.068,18,5,1
2026-09-05 18:26:48,Main Block,Ground,Lab 101,Computers,2.142,2.142,18,5,1
2026-09-05 18:26:48,Main Block,Ground,Lab 101,Lights,0.267,0.267,18,5,1
2026-09-05 18:26:48,Main Block,Ground,Lab 101,Fans,0.185,0.185,18,5,1
2026-09-05 18:26:48,Main Block,Ground,Lab 101,Server Units,4.434,4.434,18,5,1
2026-09-05 18:26:48,Main Block,First,Computer Lab 201,AC,4.059,4.059,18,5,1
2026-09-05 18:26:48,Main Block,First,Computer Lab 201,Computers,1.905,1.905,18,5,1
2026-09-05 18:26:48,Main Block,First,Computer Lab 201,Lights,0.324,0.324,18,5,1
2026-09-05 18:26:48,Main Block,First,Computer Lab 201,Fans,0.203,0.203,18,5,1
2026-09-05 18:26:48,Main Block,First,Computer Lab 201,Server Units,4.545,4.545,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,AI Research Lab,AC,4.158,4.158,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,AI Research Lab,Computers,1.835,1.835,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,AI Research Lab,Lights,0.282,0.282,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,AI Research Lab,Fans,0.178,0.178,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.158,4.158,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,Server Room,AC,5.085,5.085,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,Server Room,Computers,1.864,1.864,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,Server Room,Lights,0.316,0.316,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,Server Room,Fans,0.223,0.223,18,5,1
2026-09-05 18:26:48,Research Wing,Ground,Server Room,Server Units,5.0,5.0,18,5,1
2026-09-05 19:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,19,5,1
2026-09-05 19:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,19,5,1
2026-09-05 19:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,19,5,1
2026-09-05 19:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,19,5,1
2026-09-05 19:26:48,Main Block,Ground,Lab 101,Server Units,4.324,4.324,19,5,1
2026-09-05 19:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,19,5,1
2026-09-05 19:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,19,5,1
2026-09-05 19:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,19,5,1
2026-09-05 19:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,19,5,1
2026-09-05 19:26:48,Main Block,First,Computer Lab 201,Server Units,4.659,4.659,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.441,4.441,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,19,5,1
2026-09-05 19:26:48,Research Wing,Ground,Server Room,Server Units,14.272,14.272,19,5,1
2026-09-05 20:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,20,5,1
2026-09-05 20:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,20,5,1
2026-09-05 20:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,20,5,1
2026-09-05 20:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,20,5,1
2026-09-05 20:26:48,Main Block,Ground,Lab 101,Server Units,4.899,4.899,20,5,1
2026-09-05 20:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,20,5,1
2026-09-05 20:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,20,5,1
2026-09-05 20:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,20,5,1
2026-09-05 20:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,20,5,1
2026-09-05 20:26:48,Main Block,First,Computer Lab 201,Server Units,4.938,4.938,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.945,4.945,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,20,5,1
2026-09-05 20:26:48,Research Wing,Ground,Server Room,Server Units,4.264,4.264,20,5,1
2026-09-05 21:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,21,5,1
2026-09-05 21:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,21,5,1
2026-09-05 21:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,21,5,1
2026-09-05 21:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,21,5,1
2026-09-05 21:26:48,Main Block,Ground,Lab 101,Server Units,3.752,3.752,21,5,1
2026-09-05 21:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,21,5,1
2026-09-05 21:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,21,5,1
2026-09-05 21:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,21,5,1
2026-09-05 21:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,21,5,1
2026-09-05 21:26:48,Main Block,First,Computer Lab 201,Server Units,4.457,4.457,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,AI Research Lab,Server Units,3.889,3.889,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,21,5,1
2026-09-05 21:26:48,Research Wing,Ground,Server Room,Server Units,4.784,4.784,21,5,1
2026-09-05 22:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,22,5,1
2026-09-05 22:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,22,5,1
2026-09-05 22:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,22,5,1
2026-09-05 22:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,22,5,1
2026-09-05 22:26:48,Main Block,Ground,Lab 101,Server Units,4.832,4.832,22,5,1
2026-09-05 22:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,22,5,1
2026-09-05 22:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,22,5,1
2026-09-05 22:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,22,5,1
2026-09-05 22:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,22,5,1
2026-09-05 22:26:48,Main Block,First,Computer Lab 201,Server Units,4.167,4.167,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.139,4.139,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,Server Room,AC,0.75,0.75,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,22,5,1
2026-09-05 22:26:48,Research Wing,Ground,Server Room,Server Units,3.896,3.896,22,5,1
2026-09-05 23:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,23,5,1
2026-09-05 23:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,23,5,1
2026-09-05 23:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,23,5,1
2026-09-05 23:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,23,5,1
2026-09-05 23:26:48,Main Block,Ground,Lab 101,Server Units,4.15,4.15,23,5,1
2026-09-05 23:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,23,5,1
2026-09-05 23:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,23,5,1
2026-09-05 23:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,23,5,1
2026-09-05 23:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,23,5,1
2026-09-05 23:26:48,Main Block,First,Computer Lab 201,Server Units,3.916,3.916,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.361,4.361,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,23,5,1
2026-09-05 23:26:48,Research Wing,Ground,Server Room,Server Units,4.893,4.893,23,5,1
2026-09-06 00:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,0,6,1
2026-09-06 00:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,0,6,1
2026-09-06 00:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,0,6,1
2026-09-06 00:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,0,6,1
2026-09-06 00:26:48,Main Block,Ground,Lab 101,Server Units,3.822,3.822,0,6,1
2026-09-06 00:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,0,6,1
2026-09-06 00:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,0,6,1
2026-09-06 00:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,0,6,1
2026-09-06 00:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,0,6,1
2026-09-06 00:26:48,Main Block,First,Computer Lab 201,Server Units,4.427,4.427,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.807,4.807,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,0,6,1
2026-09-06 00:26:48,Research Wing,Ground,Server Room,Server Units,4.805,4.805,0,6,1
2026-09-06 01:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,1,6,1
2026-09-06 01:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,1,6,1
2026-09-06 01:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,1,6,1
2026-09-06 01:26:48,Main Block,Ground,Lab 101,Fans,0.015,0.015,1,6,1
2026-09-06 01:26:48,Main Block,Ground,Lab 101,Server Units,3.8,3.8,1,6,1
2026-09-06 01:26:48,Main Block,First,Computer Lab 201,AC,0.25,0.25,1,6,1
2026-09-06 01:26:48,Main Block,First,Computer Lab 201,Computers,0.08,0.08,1,6,1
2026-09-06 01:26:48,Main Block,First,Computer Lab 201,Lights,0.02,0.02,1,6,1
2026-09-06 01:26:48,Main Block,First,Computer Lab 201,Fans,0.015,0.015,1,6,1
2026-09-06 01:26:48,Main Block,First,Computer Lab 201,Server Units,4.973,4.973,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,AI Research Lab,AC,0.25,0.25,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,AI Research Lab,Computers,0.08,0.08,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,AI Research Lab,Lights,0.02,0.02,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,AI Research Lab,Fans,0.015,0.015,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,AI Research Lab,Server Units,4.593,4.593,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,Server Room,AC,0.25,0.25,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,Server Room,Computers,0.08,0.08,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,Server Room,Lights,0.02,0.02,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,Server Room,Fans,0.015,0.015,1,6,1
2026-09-06 01:26:48,Research Wing,Ground,Server Room,Server Units,4.236,4.236,1,6,1
2026-09-06 02:26:48,Main Block,Ground,Lab 101,AC,0.25,0.25,2,6,1
2026-09-06 02:26:48,Main Block,Ground,Lab 101,Computers,0.08,0.08,2,6,1
2026-09-06 02:26:48,Main Block,Ground,Lab 101,Lights,0.02,0.02,2,6,1
